"Codigo","","Descrição","Apresentação do Produto","Valor","Estrelas","Especificações Tecnicas","","","","","","","","","","","","","",""
"","Produto","","","","","Cor","Garantia","Chip","Camera Traseira","Camera Frontal","Sintonizador de TV","A Prova D'Agua","Conectividade","Expansão de memoria","Armazenamento","Tamanho da tela","Bateria de longa duração","Sistema Operacional","Memoria RAM","Processador"
"3301858","LG K4 Indigo","Smartphone LG K4, Dual Chip, Índigo, Tela 4.5"", 4G+WiFi, Android 5.1, 5MP, 8GB","O smartphone K4 desenvolvido pela LG tem capacidade para dois chips, oferecendo assim a oportunidade de se adaptar as mais variadas necessidades. A tela de 4.5” de qualidade, permite visualizar melhor as redes sociais, as notícias e inclusive as fotos tiradas pelo próprio aparelho. A câmera principal tem 5MP e a câmera frontal de 2MP é ideal para tirar as suas melhores selfies.","599","3","Índigo","1 Ano","2","5","2","Não","NÃO","4G","8 GB","8 GB","4.5""","Não","Android 3","1 GB","Quad Core"
"3301889","LG K8 Dourado","Smartphone LG K8, Dual Chip, Dourado, Tela 5"", 4G+WiFi, Android 6, 8MP, 16GB","O LG K8 4G é um smartphone que inspira você a romper barreiras, num formato que se adapta às curvas da sua mão e aos padrões da sua personalidade, pelo design com Vidro Curvo 2,5D, de tela fina curva e tampa traseira com textura entrelaçada. Atende a todas as suas necessidades com o processador Quad-Core de 1.3 GHz do LG K8 4G e garante o poder de fazer várias tarefas ao mesmo tempo facilmente com a Bateria Removível de 2.125 mAh, que apresenta a opção de trocar uma bateria vazia por uma carregada sem ter que parar para recarregar. Projetado também para tirar o melhor proveito do sistema operacional mais popular do mundo, o LG K8 4G é a última palavra em experiência com o Android 6.0 Marshmallow. Suas lembranças significam tudo e com a câmera traseira de 8 MP e o foco automático, é simples registrar tudo com um toque na tela. Veja a sua história ganhar vida, seja em ambientes fechados ou abertos, com pouca luz ou sob luz solar intensa pela tela HD de 5,0” com Tecnologia In-cell Touch. Quick Selfie é a tecnologia que facilita suas fotos, bastando levantar a mão, alinhar a câmera à caixa e fechar a mão em punho para iniciar o temporizador de 3 segundos. E, para brilhar mais que todas as outras selfies, Virtual Flash para Selfie disponibiliza na câmera frontal de 5 MP uma tela iluminada para tirar fotos impressionantes que todos os seus seguidores nas redes sociais vão curtir.","699","3","Dourado","1 Ano","2","8","5","Não","NÃO","4G","16 GB","16 GB","5""","Não","Android 3","1 GB","Quad Core"
"3301976","LG X Screen Preto","Smartphone LG X Screen Dual Chip, Preto, Tela 4.9"", 4G+Wi-Fi+NFC, Android 6.0, 13MP, 16GB","Com design elegante e minimalista, o smartphone X Screen desenvolvido pela LG tem acabamento sofisticado que converge com sua personalidade de tela Multitarefas, com Display ""Always On"": a informação que você precisa sempre disponível na sua tela de 4.9 polegadas. Dual chip, permite escolher a operado e o plano que mais se adapta a qualquer situação do seu dia a dia. As câmeras de 13MP e 8MP, garantem excelentes registros, inclusive selfies com uma qualidade impressionante, pelo visual de câmera profissional. O sistema operacional Android 6.0 está embarcado no aparelho garantindo várias opções de aplicativos e recursos úteis. Para armazenar todo conteúdo, 16GB e, para manter-se sempre conectado, tecnológicas como Bluetooth, NFC, Wi-Fi e 4G.","699","3","Preto","1 Ano","2","13","8","Não","NÃO","4G","16 GB","16 GB","4.9""","Sim","Android 3","2 GB","Quad Core"
"3301977","LG X Screen Rose Gold","Smartphone LG X Screen Dual Chip, Rose Gold, Tela 4.9"", 4G+Wi-Fi+NFC, Android 6.0, 13MP, 16GB","Com design elegante e minimalista, o smartphone X Screen desenvolvido pela LG tem acabamento sofisticado que converge com sua personalidade de tela Multitarefas, com Display ""Always On"": a informação que você precisa sempre disponível na sua tela de 4.9 polegadas. Dual chip, permite escolher a operado e o plano que mais se adapta a qualquer situação do seu dia a dia. As câmeras de 13MP e 8MP, garantem excelentes registros, inclusive selfies com uma qualidade impressionante, pelo visual de câmera profissional. O sistema operacional Android 6.0 está embarcado no aparelho garantindo várias opções de aplicativos e recursos úteis. Para armazenar todo conteúdo, 16GB e, para manter-se sempre conectado, tecnológicas como Bluetooth, NFC, Wi-Fi e 4G.","699","33","Rose Gold","1 Ano","2","13","8","Não","NÃO","4G","16 GB","16 GB","4.9""","Sim","Android 3","2 GB","Quad Core"
"3301643","Motorola Moto G 3ª Geração Colors Music","Smartphone Motorola Moto G 3ª Geração Colors Music, Dual Chip, Preto, Tela 5"", 4G+WiFi, Android 5.1, 13MP, 16GB","A Motorola lança o terceiro MOTO G, a linha Motorola que fez e faz muito sucesso, com baixo custo e muita qualidade, a terceira geração do MOTO G vai encantar os apaixonados por Smartphones. Resistente à água. Projetado para resistir à imersão em até um metro em água doce por até 30 minutos, desde que a tampa traseira esteja corretamente fechada. Não é projetado para operar submerso na água. Não utilizar durante a natação, ou submetê-lo a jatos de água pressurizados. Não é a prova de poeira. Além da Câmera traseira de 13 MP a frontal veio com 5 MP para que você tire selfies incríveis. Escolha o smartphone para o que der e vier.","999","4","Sim","1 Ano","16 GB","5","13","Não","NÃO","4G","16 GB","16 GB","5""","SIM","Android 4","2 GB","Quad Core"
"3301780","Motorola Moto G 3ª Geração Colors ","Smartphone Motorola Moto G 3ª Geração Colors, Dual Chip, Preto, Tela 5"", 4G+WiFi, Android 5.1, 13MP, 16GB, RAM 2GB","A 3ª Geração do Moto G™ em sua versão Colors, com 16GB de armazenamento, é o smartphone desenvolvido pela Motorola para o que der e vier. Com experiências Moto e Android™ puro, apresenta aplicativos especiais e processador quad core com 1.4 de frequência capaz de manter o aparelho sempre com alto desempenho. Além das câmeras incríveis de 13 e 5MP, oferece uma bateria que dura o dia todo e resistência à água doce com a tecnologia IPX7.","999","4","Sim","1 Ano","16GB","5","13","Não","NÃO","4G","16 GB","16 GB","5""","SIM","Android 4","2 GB","Quad Core"
"3301641","Motorola Moto G 3ª Geração Colors Preto","Smartphone Motorola Moto G 3ª Geração Colors, Dual Chip, Preto, Tela 5"", 4G+WiFi, Android 5.1, 13MP, 16GB, TV Digital","A Motorola lança o terceiro MOTO G HDTV, a linha Motorola que fez e faz muito sucesso, com baixo custo e muita qualidade, a terceira geração do MOTO G vai encantar os apaixonados por Smartphones. Resistente à água. Projetado para resistir à imersão em até um metro em água doce por até 30 minutos, desde que a tampa traseira esteja corretamente fechada. Não é projetado para operar submerso na água. Não utilizar durante a natação, ou submetê-lo a jatos de água pressurizados. Não é a prova de poeira. Além da Câmera traseira de 13 MP a frontal veio com 5 MP para que você tire selfies incríveis. Escolha o smartphone para o que der e vier.","999","4","Sim","1 Ano","16 GB","5","13","Não","NÃO","4G","16 GB","16 GB","5""","SIM","Android 4","2 GB","Quad Core"
"3302091","Motorola Moto G 4ª Geração ","Smartphone Motorola Moto G 4ª Geração Play DTV Colors, Dual Chip, Preto, Tela 5"", 4G+WiFi, Android 6.0, 8MP, 16GB","O Moto G Play vem com a tecnologia Dual Chip Inteligente, que simplifica o uso de dois cartões SIM no mesmo aparelho para chamadas de voz, conexão de dados e envio de SMS. Ele sugere ou seleciona automaticamente um chip para ligações com base na operadora do seu contato ou histórico de uso. Ele também seleciona a tecnologia mais rápida para sua conexão de dados, bem como o cartão para a mensagem SMS de acordo com a troca de mensagem. Além disso, você pode gerenciar o uso do chip com base em seus contatos pessoais e profissionais, tudo automaticamente. Você não precisa gastar para acessar as melhores músicas. Sintonize o rádio FM no Moto G Play. Descubra novas estações ou ouça suas rádios favoritas nos fones de ouvido ou nos alto-falantes. Não perca um minuto dos seus programas favoritos. O sintonizador de TV digital permite que você assista a seus programas preferidos em qualquer lugar. Você tem a opção de gravar enquanto assiste ou agendar a gravação para ver depois.","1299","5","Não","1 Ano","16 GB","5","8","Não","NÃO","4G","16 GB","16 GB","5""","SIM","Android 4","2 GB","Quad Core"
"3302092","Motorola Moto G 4ª Geração Play","Smartphone Motorola Moto G 4ª Geração Play, Dual Chip, Preto, Tela 5"", 4G+WiFi, Android 6.0, 8MP, 16GB","O Moto G Play vem com a tecnologia Dual Chip Inteligente, que simplifica o uso de dois cartões SIM no mesmo aparelho para chamadas de voz, conexão de dados e envio de SMS. Ele sugere ou seleciona automaticamente um chip para ligações com base na operadora do seu contato ou histórico de uso. Ele também seleciona a tecnologia mais rápida para sua conexão de dados, bem como o cartão para a mensagem SMS de acordo com a troca de mensagem. Além disso, você pode gerenciar o uso do chip com base em seus contatos pessoais e profissionais, tudo automaticamente. Você não precisa gastar para acessar as melhores músicas. Sintonize o rádio FM no Moto G Play. Descubra novas estações ou ouça suas rádios favoritas nos fones de ouvido ou nos alto-falantes. Não perca um minuto dos seus programas favoritos.","1299","5","Sim","1 Ano","16 GB","5","8","Não","NÃO","4G","8 GB","8 GB","5""","SIM","Android 4","2 GB","Quad Core"
"3302030","Motorola Moto G 4ª Geração Plus","Smartphone Motorola Moto G 4ª Geração Plus, Dual Chip, Branco, Tela 5.5"", 4G+WiFi, Android 6.0, 16MP, 32GB","Ótimas fotos fazem toda a diferença. Por isto criamos o novo Moto G4 Plus com uma câmera de 16 MP, foco laser e modo profissional, para você não vai perder nenhum clique. Desbloqueie o smartphone rapidamente usando sua digital como senha. Tenha até 6 horas de bateria em apenas 15 minutos de carregamento, além de uma bateria que dura o dia todo**. Tenha a velocidade de que precisa agora e sempre com o avançado processador octa-core, e uma tela Full HD de 5,5 polegadas. Moto G4 Plus. Fotos, processamento, desempenho e preço incomparáveis.","1299","5","Sim","1 Ano","1","5","16","Não","NÃO","4G","64 GB","64 GB","5.5""","SIM","Android 3","2 GB","Octa Core"
"3302029","Motorola Moto G 4ª Geração Plus","Smartphone Motorola Moto G 4ª Geração Plus, Dual Chip, Preto, Tela 5.5"", 4G+WiFi, Android 6.0, 16MP, 32GB","Ótimas fotos fazem toda a diferença. Por isto criamos o novo Moto G4 Plus com uma câmera de 16 MP, foco laser e modo profissional, para você não vai perder nenhum clique. Desbloqueie o smartphone rapidamente usando sua digital como senha. Tenha até 6 horas de bateria em apenas 15 minutos de carregamento, além de uma bateria que dura o dia todo**. Tenha a velocidade de que precisa agora e sempre com o avançado processador octa-core, e uma tela Full HD de 5,5 polegadas. Moto G4 Plus. Fotos, processamento, desempenho e preço incomparáveis.","1299","5","Sim","1 Ano","32 GB","5","16","Não","NÃO","4G","8 GB","8 GB","5.5""","SIM","Android 3","2 GB","Octa Core"
"3302028","Motorola Moto G 4ª Geração ","Smartphone Motorola Moto G 4ª Geração, Dual Chip, Preto, Tela 5.5"", 4G+WiFi, Android 6.0, 13MP, 16GB, TV Digital","Com tela full HD de 5,5 polegadas, o Moto G4 possui câmera de 13 MP com Modo profissional para você tirar fotos incríveis. Além de um processador octa-core avançado e velocidade 4G, ele roda uma versão pura do Android™, sem aplicações desnecessárias que prejudicam o desempenho. Com uma bateria de 3.000 mAh que dura o dia todo, o Moto G4 foi criado para acompanhar o seu ritmo.","1299","5","Sim","1 Ano","16 GB","5","13","Não","NÃO","4G","8 GB","8 GB","5.5""","SIM","Android 3","2 GB","Octa Core"
"3301984","Motorola Moto X Force","Smartphone Motorola Moto X Force, Dual Chip, Branco, Tela 5.4"", 4G+WiFi+NFC, Android 5.1, 21MP, 64GB","Moto X™ Force é o modelo da Motorola que veio para ocupar o cargo daquele smartphone que está sempre com você e não quebra sua confiança. O motivo principal é sua tela de 5.4” Quad HD que não trinca nem estilhaça, pois carrega a tecnologia Moto ShatterShield™. Também possui uma bateria capaz de durar até 36 horas e um carregamento ultrarrápido com o TurboPower™. Para garantir o processamento de todas as tarefas, um octa-core Qualcomm® Snapdragon™.  810 e, para melhor armazenamento, 64 GB de memória e 3 GB de RAM. As melhores fotos serão registradas pelas câmeras instantâneas de 21 MP (traseira) e 5 MP com flash frontal.","1699","5","Sim","1 Ano","1","5","21","Não","NÃO","4G","64 GB","64 GB","5.4""","SIM","Android 3","5.4""","Octa Core"
"3301794","Motorola Moto X Force","Smartphone Motorola Moto X Force, Dual Chip, Preto, Tela 5.4"", 4G+WiFi+NFC, Android 5.1, 21MP, 64GB","O Moto X Force é o smartphone desenvolvido pela Motorola com a primeira tela no mundo que não trinca nem estilhaça, a exclusiva Moto ShatterShield™, para não decepcionar nem nos piores momentos. Inclusive aqueles em que ficar sem bateria é impossível: são até 36 horas de carga, seja para r a filmes, fazer download de aplicativos, navegar na internet e tudo mais. A 3760 mAh fica inteira até o dia seguinte sem precisar recarregar e, com a tecnologia TurboPower™ o Moto X™ Force tem 10 horas de autonomia em 15 minutos de carregamento. Também resistente à respingos d’água, o aparelho oi projetado com um revestimento impermeável para não haver preocupações ou tempo ruim.Faça belas imagens nítidas em qualquer ambiente com a câmera de 21 MP e obtenha excelentes resultados graças ao acionamento e foco rápidos, ao flash com LED duplo e equilíbrio de cores. Além disso, a câmera frontal de 5 MP com flash e campo amplo de visão, não deixa ninguém fora da foto. Jogue, assista a vídeos e realize várias tarefas ao mesmo tempo em alta velocidade. O processador superpotente Qualcomm® Snapdragon™ 810 e a memória RAM de 3 GB garantem o desempenho de que você precisa. ?Comece com 64 GB5 e guarde fotos, vídeos, músicas, aplicativos e muito mais. Acrescente mais memória com um cartão microSD e não pense mais em armazenamento.O Android™ Lollipop e as aplicações exclusivas Moto melhoram o desempenho e facilitam o seu dia a dia. Você não precisa das mãos para controlar o smartphone; basta sua voz. Peça orientações sobre percursos, busque informações ou receba respostas às suas perguntas; tudo sem precisar tocar no smartphone. O Moto Assist identifica se você está no carro, no trabalho ou em casa e se adapta às suas necessidades naquele momento, como ler mensagens de texto enquanto você estiver dirigindo, permitir somente ligações prioritárias à noite ou responder automaticamente a mensagens importantes durante reuniões. O Moto X Force seleciona automaticamente o chip para a sua ligação de voz e a tecnologia mais rápida para conexão de dados.","1699","5","Sim","1 Ano","64 GB","5","21","Não","NÃO","4G","8 GB","8 GB","5.4""","SIM","Android 3","5.4""","Octa Core"
"3302123","Motorola Moto Z Power","Smartphone Motorola Moto Z Power Dual Chip, Branco, Tela 5.5"", 4G+WiFi, Android 6.0, 13MP, 64GB + Snap Sound JBL","A funcionalidade Dual Chip da Motorola sugere ou seleciona automaticamente um chip (SIM) para ligação de voz com base na operadora de seu contato ou histórico de chamadas. O chip selecionado para conexão de dados, ou primário, é automaticamente definido como 3G/4G, de forma a usar a tecnologia mais rápida de conexão de dados, independente do slot em que o SIM card esteja inserido. O chip sem conexão de dados, ou secundário, é automaticamente definido para 2G/3G para chamadas de voz. A cobertura e qualidade do sinal dependem de sua área e da operadora provedora dos serviços. O segundo cartão SIM e o cartão de memória microSD não podem ser usados simultaneamente.","1699","5","Sim","1 Ano","1","5","13","Não","NÃO","4G","16 GB","16 GB","5.5""","SIM","Android 4","2 GB","Quad Core"
"3302125","Motorola Moto Z Power Edition Branco","Smartphone Motorola Moto Z Power Edition, Branco, Tela 5.5"", 4G+WiFi, Android 6.0, 13MP, 64GB + Snap Power","","1699","5","Sim","1 Ano","1","5","13","Não","NÃO","4G","64 GB","64 GB","5.5""","SIM","Android 3","2 GB","Quad Core"
"3302126","Motorola Moto Z Power Edition Preto","Smartphone Motorola Moto Z Power Edition, Preto, Tela 5.5"", 4G+WiFi, Android 6.0, 13MP, 64GB + Snap Power","","1699","5","Sim","1 Ano","64 GB","5","13","Não","NÃO","4G","16 GB","16 GB","5.5""","SIM","Android 4","2 GB","Quad Core"
"3302011","Multilaser MS40 Branco","Smartphone Multilaser MS40, Dual Chip, Branco, Tela 4"", 3G+WiFi, Android 4.4, 5MP, 4GB","Dual Chip, o smartphone MS40 desenvolvido pela Multilaser tem tela de 4"" e resolução FWVGA (480x800), com câmeras traseira e frontal de 5 MP e 2MP, respectivamente. Para garantir o processamento completo de dados, é Quad-Core 4x 1.2 gHz e apresenta uma memória interna de 4 GB. Quanto à conectividade, oferece opções como 3G, WiFi B/G/N, Bluetooth 2.1 +EDR e GPS + A-GPS. Acompanha fone de ouvido.","499","2","Branco","1 Ano","2","5","3","Não","NÃO","3G","4 GB","4 GB","4""","Não","Android 3","512 MB","Quad Core"
"3302010","Multilaser MS40 Preto","Smartphone Multilaser MS40, Dual Chip, Preto, Tela 4"", 3G+WiFi, Android 4.4, 5MP, 4GB","Dual Chip, o smartphone MS40 desenvolvido pela Multilaser tem tela de 4"" e resolução FWVGA (480x800), com câmeras traseira e frontal de 5 MP e 2MP, respectivamente. Para garantir o processamento completo de dados, é Quad-Core 4x 1.2 gHz e apresenta uma memória interna de 4 GB. Quanto à conectividade, oferece opções como 3G, WiFi B/G/N, Bluetooth 2.1 +EDR e GPS + A-GPS. Acompanha fone de ouvido.","499","2","Preto","1 Ano","2","5","3","Não","NÃO","3G","4 GB","4 GB","4""","Não","Android 3","512 MB","Quad Core"
"3302065","Multilaser MS45S Branco","Smartphone Multilaser MS45S, Dual Chip, Branco, Tela 4.5"", 3G+WiFi, Android 5.1, 5MP, 8GB","Dual Chip, o smartphone Ms45s desenvolvido pela Multilaser tem tela de 4.5"" e resolução FWVGA (480x800), com câmeras traseira e frontal de 5 MP e 3MP, respectivamente. Para garantir o processamento completo de dados, é Quad-Core 4x 1.2 gHz, Android 5.1 e apresenta uma memória interna de 8 GB. Quanto à conectividade, oferece opções como 3G, WiFi, Bluetooth 2.1 e GPS.","499","2","Branco","1 Ano","2","5","3","Não","NÃO","3G","8 GB","8 GB","4.5""","Sim","Android 3","1 GB","Quad Core"
"3302064","Multilaser MS45S Preto","Smartphone Multilaser MS45S, Dual Chip, Preto, Tela 4.5"", 3G+WiFi, Android 5.1, 5MP, 8GB","Dual Chip, o smartphone Ms45s desenvolvido pela Multilaser tem tela de 4.5"" e resolução FWVGA (480x800), com câmeras traseira e frontal de 5 MP e 3MP, respectivamente. Para garantir o processamento completo de dados, é Quad-Core 4x 1.2 gHz, Android 5.1 e apresenta uma memória interna de 8 GB. Quanto à conectividade, oferece opções como 3G, WiFi, Bluetooth 2.1 e GPS.","499","2","Preto","1 Ano","2","5","3","Não","NÃO","3G","8 GB","8 GB","4.5""","Sim","Android 3","1 GB","Quad Core"
"3302009","Multilaser MS50 Branco","Smartphone Multilaser MS50, Dual Chip, Branco, Tela 5"", 3G+WiFi, Android 5, 8MP, 16GB + Capas Traseiras, Protetora e Película","O smartphone MS50 da Multilaser permite total liberdade de escolha no uso de dois chips de diferentes operadoras e planos, além de acompanhar 3 Capas Traseiras, 1 Capa Protetora e 1 Película que permitem, não apenas mudar o visual do aparelho como garante sua proteção. Com tela IPS (FWVGA) de 5 polegadas e conexões essenciais como 3G, Wi-Fi B/G/N, Bluetooth 4.0 e GPS + A-GPS, apresenta sistema operacional Android que permite uso de diversos aplicativos para facilitar qualquer rotina. A câmera frontal tem 5MP para selfies incríveis e a câmera traseira possui 8MP para garantir registros de qualidade, sempre. Possui ainda 16GB de memória e processador QuadCore 1.3 GHZ.","499","2","Branco","1 Ano","2","8","5","Não","NÃO","3G","16 GB","16 GB","5""","SIM","Android 4","1 GB","Quad Core"
"3302008","Multilaser MS50 Preto","Smartphone Multilaser MS50, Dual Chip, Preto, Tela 5"", 3G+WiFi, Android 5, 8MP, 16GB + Capas Traseiras, Protetora e Película","O smartphone MS50 da Multilaser permite total liberdade de escolha no uso de dois chips de diferentes operadoras e planos, além de acompanhar 3 Capas Traseiras, 1 Capa Protetora e 1 Película que permitem, não apenas mudar o visual do aparelho como garante sua proteção. Com tela IPS (FWVGA) de 5 polegadas e conexões essenciais como 3G, Wi-Fi B/G/N, Bluetooth 4.0 e GPS + A-GPS, apresenta sistema operacional Android que permite uso de diversos aplicativos para facilitar qualquer rotina. A câmera frontal tem 5MP para selfies incríveis e a câmera traseira possui 8MP para garantir registros de qualidade, sempre. Possui ainda 16GB de memória e processador QuadCore 1.3 GHZ.","499","2","Preto","1 Ano","2","8","5","Não","NÃO","3G","16 GB","16 GB","5""","Não","Android 3","1 GB","Quad Core"
"3302067","Multilaser MS60 Branco","Smartphone Multilaser MS60, Dual Chip, Branco, 5.5"", 4G+ Wifi, Android 5.1, 13 MP, 16 GB","O Multilaser MS60 oferece uma incrível tela de 5.5” e memória RAM de 2 GB, conta também com o auxílio de uma excelente conexão 4G ou WiFi o que permite navegar à vontade. Possui o mais novo Android, na sua versão 5, disponibilizando inúmeros aplicativos que facilitam a sua rotina. As câmeras de 13MP e 8MP registram os melhores momentos e cada registro é armazenado com facilidade nos 16GB de memória interna disponíveis. Para garantir o excelente desempenho, esse modelo carrega processador Quad Core 1.3 gHZ.","499","2","Branco","1 Ano","2","8","13","Não","NÃO","4G","16 GB","16 GB","5.5""","SIM","Android 3","2 GB","Quad Core"
"3302066","Multilaser MS60 Preto","Smartphone Multilaser MS60, Dual Chip, Preto, Tela 5.5"", 4G+Wifi, Android 5.1, 13 MP, 16 GB, Grátis 2 Capas","O Multilaser MS60 oferece uma incrível tela de 5.5” e memória RAM de 2 GB, conta também com o auxílio de uma excelente conexão 4G ou WiFi o que permite navegar à vontade. Possui o mais novo Android, na sua versão 5, disponibilizando inúmeros aplicativos que facilitam a sua rotina. As câmeras de 13MP e 8MP registram os melhores momentos e cada registro é armazenado com facilidade nos 16GB de memória interna disponíveis. Para garantir o excelente desempenho, esse modelo carrega processador Quad Core 1.3 gHZ.","499","2","Preto","1 Ano","2","8","13","Não","NÃO","4G","16 GB","16 GB","5.5""","SIM","Android 3","2 GB","Quad Core"
"3301881","PIXI4 4'' Colors","Smartphone PIXI4 4'' Colors, Dual Chip, Preto, Tela 4"", 3G+WiFi, Android 6.0, 8MP, 8GB, 4 Capas - Alcatel","A Alcatel acaba de lançar e traz ao mercado mais uma grande inovação inspirada em você, o PIXI 4 projetado para deixar você mais perto do que importa na vida e integrar o seu mundo. Seu design confortável possui tela com 4 polegadas para excepcional visualização de imagem. O Alcatel PIXI 4 vem equipado com uma câmera de 8 megapixels que permite que você escolha entre inúmeros efeitos e quadros que combinam com você. O PIXI 4 traz ainda compatibilidade com a rede 3G incrivelmente rápida, com excelente desempenho e conectividade.","399","2","Preto","1 Ano","2","8","2","Não","NÃO","3G","8 GB","8 GB","4""","Sim","Android 3","1 GB","Quad Core"
"3302023","PIXI4 4'' Metallic","Smartphone PIXI4 4'' Metallic, Dual Chip, Tela 4"", 3G+WiFi, Android 6.0, 8MP, 8GB, 4 Capas - Alcatel","A alcatel lançou um smartphone para te ajudar no dia a dia, o Pixi4 Colors é a opção perfeita para você que procura um aparelho simples, mas ao mesmo tempo poderoso. Conta com processador Quad Core 1.3 Ghz que permite realizar mais tarefas simultaneamente e, com conexões Wi-Fi e 3G e sistema operacional Android 6.0, as atualizações, compartilhamentos e navegação na internet ficam muito mais fáceis. Além disso, você pode ver os detalhes de jogos e vídeos numa tela de 4"" e capturar fotos e selfies excelentes graças as câmeras traseira de 8MP e frontal de 5MP com flash. E dá para armazenar tudo numa memória de 8GB sem comprometer a performance do aparelho. E mais! Oferece slots para 2 chips de operadoras distintas, facilitando sua vida no momento de realizar ligações. Tudo isso num design diferenciado com 4 capas de cores modernas que combinam com seu estilo.","399","2","Prata","1 Ano","2","8","5","Não","NÃO","3G","8 GB","8 GB","4""","Sim","Android 3","1 GB","Quad Core"
"3302031","PIXI4 5'' Colors","Smartphone PIXI4 5'' Colors Dual Chip, Branco, Tela 5"", 3G+Wi-Fi, Android 6.0, 8MP, 8GB+Cartão 8GB, TV Digital, 4 Capas-Alcatel","A alcatel lançou um smartphone para te ajudar no dia a dia, o Pixi4 Colors é a opção perfeita para você que procura um aparelho simples, mas ao mesmo tempo poderoso. Conta com processador Quad Core 1.3 Ghz que permite realizar mais tarefas simultaneamente e, com conexões Wi-Fi e 3G e sistema operacional Android 6.0, as atualizações, compartilhamentos e navegação na internet ficam muito mais fáceis. Além disso, você pode ver os detalhes de jogos e vídeos numa tela de 5"" e capturar fotos e selfies excelentes graças as câmeras traseira de 8MP e frontal de 5MP com flash. E dá para armazenar tudo numa memória de 8GB sem comprometer a performance do aparelho. E mais! Oferece slots para 2 chips de operadoras distintas, facilitando sua vida no momento de realizar ligações. Tudo isso num design diferenciado com 4 capas de cores modernas que combinam com seu estilo.","399","2","Branco","1 Ano","2","8","8","SIM","NÃO","3G","16 GB","16 GB","5""","SIM","Android 3","1 GB","Quad Core"
"3302033","PIXI4 5'' Metallic","Smartphone PIXI4 5'' Metallic, Dual Chip,Tela 5"", 4G+Wi-Fi, Android 6.0, 8MP, 8GB + Cartão 16GB, 4 Capas - Alcatel","A alcatel lançou um smartphone para te ajudar no dia a dia, o Pixi4 Colors é a opção perfeita para você que procura um aparelho simples, mas ao mesmo tempo poderoso. Conta com processador Quad Core 1.0 Ghz que permite realizar mais tarefas simultaneamente e, com conexões Wi-Fi e 4G e sistema operacional Android 6.0, as atualizações, compartilhamentos e navegação na internet ficam muito mais fáceis. Além disso, você pode ver os detalhes de jogos e vídeos numa tela de 5"" e capturar fotos e selfies excelentes graças as câmeras traseira de 8MP e frontal de 5MP com flash. E dá para armazenar tudo numa memória de 8GB sem comprometer a performance do aparelho. E mais! Oferece slots para 2 chips de operadoras distintas, facilitando sua vida no momento de realizar ligações. Tudo isso num design diferenciado com 4 capas de cores modernas que combinam com seu estilo.","399","2","Metallic","1 Ano","2","8","5","Não","NÃO","4G","8 GB","8 GB","5""","Sim","Android 3","1 GB","Quad Core"
"3301883","PIXI4 6""","Smartphone PIXI4 6"", Dual Chip, Preto, Tela 6"", 3G+WiFi, Android 5.1, 13 MP, 8GB + Cartão 16GB - Alcatel","A Alcatel acaba de lançar e traz ao mercado mais uma grande inovação inspirada em você, o PIXI 4 projetado para deixar você mais perto do que importa na vida e integrar o seu mundo. Seu design confortável possui tela com 6 polegadas para excepcional visualização de imagem. O Alcatel PIXI 4 vem equipado com uma câmera de 13 megapixels que permite que você escolha entre inúmeros efeitos e quadros que combinam com você. O PIXI 4 traz ainda compatibilidade com a rede 3G incrivelmente rápida, com excelente desempenho e conectividade.","399","2","Preto","1 Ano","2","13","8","Não","NÃO","3G","8 GB","8 GB","6""","Sim","Android 3","1 GB","Quad Core"
"3302043","PIXI4, 3.5","Smartphone PIXI4, 3.5'' Dual Chip, Preto/Branco, Tela 3.5"", 3G+Wi-Fi, Android 5.1, 5MP, 4GB, 2 Capas - Alcatel","Para facilitar sua maneira de se comunicar, a Alcatel criou o Smartphone Pixi 4 4017F. Por meio de uma tela de 3.5 polegadas, o aparelho garante imagens definidas e ótima usabilidade para as mãos, sendo simples a interação de diversas ferramentas ao mesmo tempo. Graças ao processador Dual Core 1.0Ghz unido aos 512Mb de memória RAM, você pode usar aplicativos de forma simultânea, sem travas no sistema. Através dos 4Gb de memória interna, fica fácil armazenar os seus conteúdos prediletos. A função Dual Chip permite a inserção de até 2 chips de operadoras diferentes. Desta forma, você faz suas ligações, com menos complicações. Já as conexões Wi-Fi e 3G, garantem a navegação na internet, tudo por intermédio do sistema operacional Android 5.1. E para os amantes de boa fotografia, o Pixi 4 possui a câmera principal com 5 megapixels com flash. Assim, captar belas imagens, será uma tarefa descomplicada.","399","2","Preto/Branco","1 Ano","2","5","1.3","Não","NÃO","3G","4 GB","4 GB","3.5""","Sim","Android 3","512 MB","Dual Core"
